value,timestamp
4924.809,1474707996579
4928.737,1474707997579
4932.906,1474707998574
4939.874,1474707999583
4944.121,1474708000572
4944.955,1474708001584
4947.476,1474708002577
4947.237,1474708003583
4945.248,1474708004589
4948.438,1474708005578
4954.499,1474708006591
4956.736,1474708007584
4949.592,1474708008588
4951.522,1474708009574
4959.765,1474708010594
4965.534,1474708011587
4972.658,1474708012594
4973.649,1474708013581
4976.636,1474708014594
4980.348,1474708015586
4978.277,1474708016596
4976.052,1474708017583
4981.067,1474708018604
4984.444,1474708019585
4979.727,1474708020594
4978.569,1474708021665
4983.263,1474708022649
4990.055,1474708023661
4991.101,1474708024644
4991.252,1474708025661
4988.027,1474708026652
4985.919,1474708027647
4980.425,1474708028640
4976.127,1474708029655
4978.85,1474708030654
4974.96,1474708031664
4965.968,1474708032648
4959.781,1474708033649
4956.454,1474708034642
4954.668,1474708035654
4950.698,1474708036646
4947.261,1474708037652
4937.546,1474708038651
4932.172,1474708039644
4925.187,1474708040646
4915.064,1474708041717
4912.062,1474708042644
4911.989,1474708043658
4907.389,1474708044648
4896.849,1474708045670
4899.132,1474708046644
4902.591,1474708047665
4904.338,1474708048641
4901.654,1474708049665
4902.792,1474708050651
4902.043,1474708051662
4615.643,1474708052647
4549.701,1474708053668
4669.804,1474708054719
4679.58,1474708055683
4842.966,1474708056681
4864.264,1474708057677
4861.453,1474708058678
4859.194,1474708059677
4863.135,1474708060680
4868.232,1474708061679
4872.243,1474708062681
4873.999,1474708063679
4875.415,1474708064681
4877.96,1474708065678
4883.232,1474708066682
4886.754,1474708067681
4885.394,1474708068686
4883.283,1474708069680
4885.856,1474708070683
4888.212,1474708071681
4898.936,1474708072684
4906.673,1474708073682
4908.762,1474708074702
4910.549,1474708075682
4915.407,1474708076685
4918.282,1474708077682
4918.574,1474708078685
4921.461,1474708079683
4919.736,1474708080755
4914.937,1474708081707
4914.843,1474708082708
4914.835,1474708083708
4919.45,1474708084709
4924.436,1474708085759
4925.586,1474708086757
4922.771,1474708087759
4923.096,1474708088758
4922.601,1474708089759
4916.571,1474708090813
4916.819,1474708091759
4914.456,1474708092762
4906.816,1474708093769
4902.152,1474708094762
4902.9,1474708095764
4906.083,1474708096763
4908.652,1474708097767
4906.971,1474708098766
4902.593,1474708099768
4903.49,1474708100766
4903.727,1474708101803
4902.857,1474708102767
4905.653,1474708103770
4907.009,1474708104768
4905.799,1474708105769
4902.73,1474708106858
4905.963,1474708107770
4913.357,1474708108774
4922.562,1474708109773
4928.166,1474708110773
4931.748,1474708111785
4934.496,1474708112774
4938.75,1474708113793
4938.102,1474708114776
4941.749,1474708115778
4944.505,1474708116777
4941.173,1474708117786
4936.429,1474708118808
4940.339,1474708119778
4942.606,1474708120781
4947.256,1474708121780
4948.65,1474708122781
4946.55,1474708123803
4947.642,1474708124784
4947.886,1474708125787
4942.574,1474708126848
4941.198,1474708127786
4942.928,1474708128814
4933.64,1474708129787
4926.578,1474708130820
4927.154,1474708131800
4929.563,1474708132797
4936.275,1474708133791
4939.618,1474708134800
4940.599,1474708135791
4943.754,1474708136857
4944.616,1474708137842
4947.533,1474708138844
4949.142,1474708139842
4953.203,1474708140846
4954.219,1474708141844
4950.771,1474708142844
4951.22,1474708143842
4954.882,1474708144845
4961.485,1474708145845
4964.375,1474708146846
4965.859,1474708147846
4965.541,1474708148866
4965.665,1474708149844
4965.728,1474708150846
4966.303,1474708151845
4967.844,1474708152849
4968.484,1474708153847
4961.517,1474708154852
4960.202,1474708155849
4963.773,1474708156851
4966.255,1474708157855
4970.21,1474708158852
4970.857,1474708159851
4970.56,1474708160852
4971.027,1474708161851
4971.585,1474708162852
4973.884,1474708163852
4974.795,1474708164853
4975.025,1474708165852
4970.967,1474708166855
4966.819,1474708167852
4968.583,1474708168854
4974.018,1474708169854
4979.369,1474708170857
4980.507,1474708171854
4984.856,1474708172859
4985.317,1474708173859
4988.718,1474708174857
4990.683,1474708175855
4992.577,1474708176858
4995.951,1474708177858
4993.146,1474708178893
4989.989,1474708179858
4993.296,1474708180860
4997.072,1474708181876
5002.629,1474708182860
5005.257,1474708183921
5008.097,1474708184885
5009.833,1474708185905
5013.176,1474708186888
5017.433,1474708187902
5018.572,1474708188894
5021.099,1474708189905
5019.035,1474708190896
5014.736,1474708191915
5017.495,1474708192907
5020.522,1474708193917
5023.995,1474708194901
5026.717,1474708195908
5026.133,1474708196986
5022.984,1474708197969
5024.211,1474708198976
5020.298,1474708199979
5020.04,1474708200975
5018.47,1474708201977
5010.923,1474708202978
5007.667,1474708203980
5006.161,1474708204972
5003.385,1474708205975
5006.835,1474708206976
5008.611,1474708208036
5006.063,1474708209020
5003.58,1474708210039
5004.479,1474708211031
5002.716,1474708212019
5004.329,1474708213028
5002.497,1474708214033
5001,1474708215024
4999.275,1474708216027
4994.027,1474708217021
4998.641,1474708218036
5000.786,1474708219020
5004.923,1474708220034
5006.823,1474708221024
5002.891,1474708222024
5004.407,1474708223032
5003.348,1474708224019
5000.864,1474708225029
5001.477,1474708226022
5000.983,1474708227029
4995.788,1474708228018
4993.725,1474708229037
4996.021,1474708230022
4997.597,1474708231031
5005.796,1474708232025
5007.3,1474708233033
5006.748,1474708234098
5008.098,1474708235063
5009.345,1474708236069
5008.412,1474708237069
5011.865,1474708238077
5010.693,1474708239068
5007.052,1474708240069
5004.317,1474708241063
5005.019,1474708242073
5009.501,1474708243068
5012.571,1474708244080
5014.108,1474708245071
5014.095,1474708246078
5011.961,1474708247094
5009.97,1474708248083
5004.656,1474708249095
5003.786,1474708250090
5003.298,1474708251095
4991.881,1474708252091
4982.403,1474708253092
4982.245,1474708254089
4981.536,1474708255127
4983.784,1474708256106
4983.894,1474708257108
4981.283,1474708258103
4980.835,1474708259100
4976.848,1474708260097
4974.006,1474708261104
4974.161,1474708262096
4975.486,1474708263103
4971.814,1474708264104
4967.708,1474708265122
4967.203,1474708266100
4969.531,1474708267117
4976.818,1474708268104
4980.593,1474708269105
4838.11,1474708270098
4715.471,1474708271111
4589.597,1474708272113
4717.167,1474708273110
4980.762,1474708274109
4985.278,1474708275114
4986.94,1474708276104
4988.359,1474708277121
4986.554,1474708278113
4981.18,1474708279115
4987.11,1474708280115
4991.338,1474708281113
4989.675,1474708282110
4984.89,1474708283120
4987.177,1474708284110
4993.331,1474708285122
4995.269,1474708286119
4996.597,1474708287126
4999.312,1474708288129
5001.468,1474708289189
5000.328,1474708290123
5001.193,1474708291146
5005.509,1474708292129
5010.838,1474708293213
5013.675,1474708294132
5009.065,1474708295188
5010.783,1474708296137
5018.764,1474708297189
5021.453,1474708298181
5025.179,1474708299215
5028.343,1474708300160
5031.125,1474708301197
5032.054,1474708302160
5032.917,1474708303201
5035.36,1474708304170
5044.725,1474708305214
5048.678,1474708306193
5046.447,1474708307169
5048.253,1474708308169
5057.323,1474708309168
5061.857,1474708310200
5065.721,1474708311221
5071.246,1474708312210
5076.894,1474708313204
5078.305,1474708314205
5078.175,1474708315204
5084.26,1474708316215
5095.232,1474708317204
5102.047,1474708318238
5100.82,1474708319205
5102.258,1474708320229
5112.611,1474708321205
5117.98,1474708322225
5122.778,1474708323207
5127.366,1474708324261
