value,timestamp
0,1474713992831
0.891,1474713997805
0,1474713998861
0.951,1474714000832
0,1474714001848
0.489,1474714004807
0,1474714005828
0.433,1474714008858
0,1474714009823
0.466,1474714021857
0,1474714022820
0.883,1474714040918
0,1474714041893
0.95,1474714043949
0,1474714044895
0.467,1474714050950
0,1474714051909
0.467,1474714056919
0,1474714057948
0.468,1474714058908
0,1474714059899
0.438,1474714064913
0,1474714065899
0.464,1474714080928
0,1474714081926
0.94,1474714103933
0,1474714104940
0.95,1474714120953
0,1474714121960
0.946,1474714124956
0,1474714125964
0.464,1474714128957
0.502,1474714129969
0,1474714130962
0.952,1474714137975
0,1474714138966
0.946,1474714141971
0,1474714142970
0.939,1474714144971
1.012,1474714145976
0,1474714146991
0.946,1474714172029
0,1474714173036
0.945,1474714178055
0,1474714179032
1.016,1474714185032
0,1474714186047
1.019,1474714251072
1.011,1474714252075
0,1474714253072
0.464,1474714279094
0.499,1474714280085
0,1474714281089
0.464,1474714303100
1.537,1474714304100
1.018,1474714305103
0,1474714306095
0.465,1474714309101
0.502,1474714310095
0,1474714311171
1.018,1474714317148
1.011,1474714318150
0,1474714319149
0.464,1474714321149
0.502,1474714322152
0,1474714323149
0.465,1474714327154
0.502,1474714328150
0,1474714329151
0.945,1474714333206
1.019,1474714334152
0,1474714335165
1.011,1474714336246
1.012,1474714337153
0,1474714338163
0.464,1474714339154
0.502,1474714340159
0,1474714341172
1.012,1474714342162
0,1474714344160
0.464,1474714345202
1.536,1474714346159
1.018,1474714347193
0,1474714348173
0.464,1474714351184
0.502,1474714352167
0,1474714353216
0.464,1474714357188
0.502,1474714358179
0,1474714359192
0.464,1474714363172
0.502,1474714364198
0,1474714365172
0.938,1474714370187
0.941,1474714371228
0,1474714372177
0.462,1474714389210
0.465,1474714390197
0,1474714391206
0.949,1474714415237
0.94,1474714416215
0,1474714417229
0.945,1474714453253
0.94,1474714454277
0,1474714455273
0.944,1474714456272
0.94,1474714457288
0,1474714458263
0.467,1474714497292
0.464,1474714498310
0,1474714499293
0.952,1474714500333
0.946,1474714501292
0,1474714502352
0.467,1474714503292
0.464,1474714504324
0,1474714505321
0.952,1474714512316
0.945,1474714513313
0,1474714514349
0.951,1474714518320
0.945,1474714519314
0,1474714520322
0.465,1474714537314
1.433,1474714538355
0.952,1474714539312
0,1474714540356
0.946,1474714552329
0.94,1474714553345
0,1474714554384
0.465,1474714561336
0.467,1474714562367
0,1474714563337
0.94,1474714566338
0.945,1474714567355
0,1474714568347
0.939,1474714613403
0.951,1474714614397
0,1474714615418
0.465,1474714629423
0.464,1474714630434
0,1474714631417
0.462,1474714635422
0.465,1474714636403
0,1474714637421
0,1474714810580
0,1474714810580
0.946,1474714822576
0.94,1474714823586
0,1474714824595
0.94,1474714847632
0,1474714849608
0.946,1474714855635
0.938,1474714856621
0,1474714857632
0.939,1474714862632
0.94,1474714863622
0,1474714864640
0.94,1474714865631
0,1474714867635
0.939,1474714905696
0.946,1474714906686
0,1474714907682
0.946,1474714909675
0.939,1474714910677
0,1474714911678
0.95,1474714931706
0.94,1474714932710
0,1474714933690
0.885,1474714964727
0,1474714965731
0.952,1474714967734
0,1474714968727
0.463,1474714977751
0,1474714978765
0.462,1474714994754
0,1474714995765
0.469,1474714996749
0,1474714997764
0.467,1474715002755
0,1474715003767
0.468,1474715012762
0.503,1474715013771
0.462,1474715014756
0.505,1474715015778
0.948,1474715016761
1.01,1474715017770
0,1474715018761
0.467,1474715020770
0.504,1474715021783
0,1474715022770
0.468,1474715024770
0,1474715025777
0.463,1474715042795
0,1474715044792
1.894,1474715056798
0,1474715057797
0.462,1474715061802
0.502,1474715062809
0,1474715063801
0.951,1474715069802
0,1474715070802
0.469,1474715073806
0,1474715074813
0.94,1474715113866
0,1474715114870
1.019,1474715139884
1.017,1474715140878
0,1474715141888
1.018,1474715145881
1.006,1474715146884
0,1474715147881
